text,label
"Hủy lịch làm cỏ tuần sau.",delete_record
"Xóa doanh thu 21.5 triệu tiền sầu riêng.",delete_record
"Bỏ ghi nhận thu hoạch dưa hấu 1.1 tấn.",delete_record
"Xóa chi phí thức ăn chăn nuôi 850k.",delete_record
"Hủy ghi chú về nguồn nước.",delete_record
"Xóa hoạt động làm đất khu C.",delete_record
"Xóa bản ghi lắp đặt nhà màng.",delete_record
"Hủy ghi chú kiểm tra hệ thống điện.",delete_record
"Xóa chi phí 5.2 triệu thuê nhân công.",delete_record
"Bỏ ghi nhận xuống giống 110 cây cam.",delete_record
"Hủy lịch thu hoạch khu G.",delete_record
"Xóa chi phí 550k tiền xăng dầu.",delete_record
"Xóa bản ghi nhập kho 10 bao phân lân.",delete_record
"Loại bỏ hoạt động 'làm cỏ ở khu D'.",delete_record
"Xóa chi phí 210k tiền điện.",delete_record
"Hủy bản ghi nhập 5 lít thuốc trừ sâu A.",delete_record
"Xóa chi phí 3.5 triệu tiền giống.",delete_record
"Xóa bản ghi bảo trì hệ thống tưới.",delete_record
"Hủy ghi nhận bón lót khu E.",delete_record
"Xóa bản ghi nhập kho 20kg hạt giống ngô.",delete_record
"Bỏ ghi chú rệp sáp ở luống 5.",delete_record
"Xóa bản ghi nhập kho 100kg vôi.",delete_record
"Hủy hoạt động lắp cảm biến ở khu A.",delete_record
"Xóa doanh thu 11 triệu bán cam.",delete_record
"Xóa chi phí 800k tiền thức ăn.",delete_record
"Xóa bản ghi thu hoạch 50kg cà chua.",delete_record
"Hủy ghi nhận gieo hạt cải luống B1.",delete_record
"Xóa chi phí 200k tiền điện.",delete_record
"Giá vàng hôm nay thế nào?",unknown
"Thời tiết ngày mai ra sao?",unknown
"Bạn là ai?",unknown
"Kể cho tôi một câu chuyện cười.",unknown
"Chào bạn.",unknown
"Tạm biệt.",unknown
"Thủ đô của Pháp là gì?",unknown
"Công thức tính diện tích hình tròn?",unknown
"Hôm nay là thứ mấy?",unknown
"Đặt cho tôi một chiếc bánh pizza.",unknown
"Tổng thống Mỹ hiện tại là ai?",unknown
"Bitcoin giá bao nhiêu?",unknown
"Mấy giờ rồi?",unknown
"Đổi 100 USD sang VND.",unknown
"Một cộng một bằng mấy?",unknown
"Bài hát đang hot hiện nay?",unknown
"Chỉ đường đến hồ Hoàn Kiếm.",unknown
"Cảm ơn bạn.",unknown
"Tôi nên ăn gì tối nay?",unknown
"Tại sao bầu trời màu xanh?",unknown
"Đội bóng nào vô địch World Cup 2022?",unknown
"Con mèo kêu như thế nào?",unknown
"Tìm cho tôi một nhà hàng gần đây.",unknown
"Lịch sử Việt Nam?",unknown
"Bạn có thông minh không?",unknown
"Tôi buồn quá.",unknown
"Chúc ngủ ngon.",unknown
"Dịch 'hello' sang tiếng Việt.",unknown
"Ai đã viết 'Truyện Kiều'?",unknown
"Tỷ giá hối đoái hôm nay?",unknown
"Học lập trình bắt đầu từ đâu?",unknown
"Làm thế nào để giảm cân?",unknown
"Bạn có thể hát không?",unknown
"Ô tô điện hoạt động như thế nào?",unknown
"Đồng Eiffel ở đâu?",unknown
"Chúc mừng sinh nhật.",unknown
"Tôi có thể giúp gì cho bạn?",unknown
"Tin tức mới nhất hôm nay?",unknown
"Mặt trăng quay quanh Trái Đất mất bao lâu?",unknown
"Mua cổ phiếu nào tốt?",unknown
"Con chó của tôi bị ốm.",unknown
"OK.",unknown
"Tuyệt vời!",unknown
"Tôi không hiểu.",unknown
"Nói lại lần nữa.",unknown
"Bạn có biết bơi không?",unknown
"Món phở nấu như thế nào?",unknown
"Đang có phim gì hay ở rạp?",unknown
"Trái Đất hình gì?",unknown
