text,label
Cho cho biết dữ liệu cảm biến của khu A với,sensor_query
Hãy cho biết tiền bán rau sạch hôm này.,financial_query
hãy kể cho tôi một câu chuyện cười,unknown
Giá trị kinh tế của chôm chôm như thế nào?,knowledge_query
giúp tôi bạn có thông minh không,unknown
Cho xem tra cứu lại các khoản chi ngày hôm qua ơi,financial_query
Chi phí sửa chữa tháng 9?,financial_query
xin hãy mật độ trồng cây sắn hợp lý,knowledge_query
giúp tôi trồng xen canh là gì,knowledge_query
ngắt hệ thống tưới ở nhà màng số 1 giùm,device_control
thử ok,unknown
độ ẩm ở luống 2 là mấy?,sensor_query
Làm ơn kiểm tra cảm biến ở khu vực mới,sensor_query
Liệt kê kỹ thuật tỉa cành cho cây bơ.,knowledge_query
Hãy hãy cho biết cây trồng nào tốn nhiều chi phí chăm sóc nhất,knowledge_query
Ngưng cửa sổ ở khu A.,device_control
CHO TÔI BIẾT NHIỆT ĐỘ ĐẤT Ở LUỐNG 3 ĐI,sensor_query
Tự động thu hoạch quạt khi nhiệt độ > 30°C.,device_control
Tổng chi phí năm 2024 là bao nhiêu?,financial_query
xin hãy khu vực nào hoạt động hiệu quả nhất,knowledge_query
dừng đèn đi à,device_control
Bật van tưới ở nhà màng.,device_control
hãy cách chăm sóc cây hồ tiêu mùa khô,knowledge_query
EC cao nhất/thấp nhất năm 2024?,sensor_query
So sánh triệu chứng bệnh đạo ôn và bệnh khô vằn trên xoài Cát Hòa Lộc,knowledge_query
Tự động chăm sóc rèm che khi nhiệt độ > 30°C.,device_control
khởi động đèn sưởi cho cây con nhé,device_control
tạm ngừng máy sưởi.,device_control
Doanh thu từ thì là tháng này?,financial_query
Chi phí phân bón quý này?,financial_query
Kiểm tra ánh sáng ở vườn ươm với,sensor_query
hãy dự báo giá bán nông sản tháng sau,knowledge_query
Cho xem mở rèm che nắng nhà kính.,device_control
XIN HÃY BẠN LÀ AI,unknown
phân compost có tác dụng gì?,knowledge_query
Doanh thu từ cần tây tuần này?,financial_query
Làm sao để bón phân cà pháo?,knowledge_query
vui lòng liệt kê độ ẩm đất khu a là bao nhiêu phần trăm,sensor_query
làm ơn liệt kê học lập trình bắt đầu từ đâu,unknown
Tính chi tiêu của nông trại.,financial_query
Trái Đất hình gì?,unknown
Thời điểm trồng ngô lai nào tốt nhất?,knowledge_query
Giá trị kinh tế của chuối tiêu như thế nào?,knowledge_query
cho kiểm tra dữ liệu cảm biến của luống b2.,sensor_query
Ô tô điện hoạt động như thế nào à,unknown
Kiểm tra ánh sáng ở vườn ươm.,sensor_query
Quy trình gieo hạt rau răm?,knowledge_query
Điểm khác biệt giữa bệnh thối thân và chổi rồng,knowledge_query
Thông tin về giá trị kinh tế chanh,knowledge_query
Công dụng chôm chôm trong y học,knowledge_query
cho tôi hỏi khởi động hệ thống châm phân,device_control
Cho tôi thông tin về giá trị kinh tế cây hoa hồng,knowledge_query
So sánh triệu chứng bệnh thối rễ và bệnh phấn trắng trên ớt,knowledge_query
Bạn có thông minh không?,unknown
giúp tôi cho xem tạm ngừng tất cả các máy bơm,device_control
bạn ơi đất bazan hợp với cây gì,knowledge_query
Phân tích năng suất của giống lúa ST25.,knowledge_query
Báo cáo tài chính tuần này,financial_query
Trồng lúa theo tiêu chuẩn VietGAP à,knowledge_query
So sánh EC giữa vườn cam và khu B.,sensor_query
So sánh triệu chứng bệnh phấn trắng và bệnh xoăn lá trên táo,knowledge_query
tổng cộng doanh thu tháng này là bao nhiêu à,financial_query
Cho cửa sổ chạy 1 giờ.,device_control
Hãy tổng cộng kết thu chi 6 tháng đầu năm,financial_query
thử tiền xăng dầu cho máy cày hết bao nhiêu,financial_query
GIÚP TÔI THỜI TIẾT NGÀY MAI RA SAO,unknown
giúp tôi liệt kê cách phòng trừ rệp sáp cho cây có múi,knowledge_query
Lịch sử độ ẩm đất của nhà kính?,sensor_query
bạn ơi liệt kê nhận biết cây thiếu nitơ,knowledge_query
Cài đặt van tưới thời gian là 25°C.,device_control
cho xem đổi 100 usd sang vnd đi,unknown
Thông tin về giá trị kinh tế bắp cải,knowledge_query
Cách phòng trừ măng cụt?,knowledge_query
Cài đặt máy phun sương chế độ là tự động.,device_control
làm ơn cảm biến nào đang báo động,sensor_query
Cho xem doanh thu tháng trước.,financial_query
THỬ TỔNG KẾT THỐNG MỸ HIỆN TẠI LÀ AI,unknown
Thống kê sản lượng theo từng giống cây ơi,knowledge_query
Làm sao để thu hoạch dừa?,knowledge_query
Doanh thu từ gừng năm 2024?,financial_query
Tự động xử lý cảm biến khi độ ẩm < 50%.,device_control
làm ơn hãy cho biết dự toán chi phí cho vụ mùa tới,financial_query
Tính thu nhập của nông trại.,financial_query
Cho tôi biết một cộng một bằng là bao nhiêu?,unknown
Tuyệt vời! à,unknown
thử tiền xăng dầu cho máy cày hết là mấy,financial_query
tạm ngừng đèn nhà kính.,device_control
ngắt hệ thống châm phân nha,device_control
CHO XEM ĐÓNG TẤT CẢ CÁC MÁY BƠM À,device_control
THỬ CHO HIỂN THỊ DỮ LIỆU CẢM BIẾN CỦA LUỐNG B2,sensor_query
Cho tôi biết độ ẩm đất hiện tại là là bao nhiêu xem nào,sensor_query
Bật rèm che ở vườn ươm.,device_control
Cho xem tắt máy bơm toàn bộ với,device_control
Điều chỉnh quạt về mức 3.,device_control
Chu trình sinh trưởng của sầu riêng Ri6?,knowledge_query
giúp tôi khu vực nào hoạt động hiệu quả nhất,knowledge_query
Cây gì phù hợp trồng vào mùa thu?,knowledge_query
cho tôi hỏi kỹ thuật tưới nhỏ giọt cho rau màu,knowledge_query
Số đo độ ẩm đất khu A bao nhiêu?,sensor_query
CHO TÔI HỎI NHIỆT ĐỘ ĐẤT Ở LUỐNG 3,sensor_query
Kiểm tra nhiệt độ kho lạnh.,sensor_query
vui lòng sản lượng thực tế so với dự kiến,knowledge_query
Liệt kê các chi phí của khu B giúp tôi,financial_query
Tính thu nhập của giống ST25.,financial_query
So sánh triệu chứng bệnh ốc bươu vàng và bệnh đạo ôn trên vải,knowledge_query
Bật van tưới ở luống 2.,device_control
Mở van nước số 3.,device_control
Bật động cơ ở khu C.,device_control
EC cao nhất/thấp nhất tháng này?,sensor_query
Hãy thời tiết ngày mai ra sao,unknown
Xu hướng nhiệt độ hôm qua.,sensor_query
Cho tôi biết đất bazan hợp với cây gì?,knowledge_query
Tưới nước 10 phút cho khu G giùm,device_control
Số đo ánh sáng luống 1 bao nhiêu?,sensor_query
làm ơn hẹn 5 giờ sáng mai tưới khu a,device_control
Kiểm tra cảm biến khí gas trong kho ơi,sensor_query
bệnh chổi rồng trên nhãn ơi,knowledge_query
hoa mai bị khô vằn xử lý thế nào?,knowledge_query
cho tôi biết tin tức mới nhất ngày hôm nay.,unknown
Thời vụ trồng khoai lang ở miền Trung?,knowledge_query
Cho tôi thông tin về giá trị kinh tế cây mướp,knowledge_query
Xin hãy kích hoạt cho tôi máy bơm,device_control
Tự động phòng trừ máy phun sương khi nhiệt độ > 30°C.,device_control
Phân biệt bệnh xì mủ với phấn trắng,knowledge_query
Bài hát đang hot hiện nay nha,unknown
Chi phí đầu tư ban đầu cho nhà kính nhé,financial_query
mở đèn sưởi cho cây con.,device_control
Nhiệt độ hôm này thế nào?,sensor_query
Kiểm tra độ ẩm đất ở nhà kính,sensor_query
Mật độ trồng nấm ở Tây Nguyên?,knowledge_query
Phân biệt bệnh rệp muội với đạo ôn,knowledge_query
Lấy cho tôi nhiệt độ khu C nha,sensor_query
VUI LÒNG KHỞI ĐỘNG HỆ THỐNG SƯỞI CHO VƯỜN ƯƠM,device_control
tiền xăng dầu cho máy cày hết là bao nhiêu nhé,financial_query
Cài đặt quạt tốc độ là thấp.,device_control
kích hoạt máy bơm tổng.,device_control
Mùa vụ su hào ở miền Trung?,knowledge_query
Cho xem đóng đèn nhà kính.,device_control
Doanh thu từ rau răm tuần này?,financial_query
Giá trị kinh tế của bưởi như thế nào?,knowledge_query
MÓN PHỞ NẤU NHƯ THẾ NÀO GIÚP TÔI,unknown
Chi phí vật tư tháng trước?,financial_query
cho xem ok.,unknown
Ngưng hệ thống tưới ở khu A.,device_control
cho tôi hỏi bệnh đạo ôn trên lúa là gì,knowledge_query
Bệnh sâu đục thân trên quýt nhận biết như thế nào?,knowledge_query
Vụ nào trồng dừa xiêm tốt nhất?,knowledge_query
Kỹ thuật ghép cành cho bơ?,knowledge_query
Báo cáo tài chính 6 tháng đầu năm,financial_query
Đóng rèm che nắng nhà kính ơi,device_control
Tác dụng của dừa,knowledge_query
Ai đã viết 'Truyện Kiều' xem nào,unknown
Liệt kê bạn có biết bơi không với,unknown
giúp tôi đang có phim gì hay ở rạp,unknown
Hôm nay là thứ mấy?,unknown
Tự động cải tạo cảm biến khi ban ngày.,device_control
TẠM NGỪNG MÁY BƠM TỔNG CỘNG.,device_control
Đang có phim gì hay ở rạp?,unknown
THỬ CHO XEM MỞ MÁY BƠM NƯỚC TƯỚI CÂY,device_control
Chi tiêu năm 2024 bao nhiêu?,financial_query
thử kỹ thuật trồng gừng trong bao,knowledge_query
Điều chỉnh van tưới về mức 3.,device_control
Nhiệt độ cao nhất hôm nay là là mấy giờ ơi,sensor_query
vui lòng cây bị vàng lá do thiếu chất gì,knowledge_query
Cho xem phân tích năng suất của giống lúa st25 giúp tôi,knowledge_query
Lợi nhuận của luống B hôm nay?,financial_query
Cho xem thu nhập năm 2024.,financial_query
Kiểm tra chi phí giống năm nay.,financial_query
làm ơn cho cho biết dữ liệu cảm biến của luống b2,sensor_query
Doanh thu từ hoa cúc năm 2024?,financial_query
làm ơn kích hoạt hệ thống châm phân,device_control
cho tôi hỏi tưới cho vườn cam 20 phút,device_control
Mật độ trồng rau răm ở miền Nam?,knowledge_query
Ngưng quạt ở nhà màng.,device_control
tính tổng doanh thu tháng nay là bao nhiêu?,financial_query
Thống kê CO2 năm 2024,sensor_query
Chỉ đường đến hồ Hoàn Kiếm à,unknown
dự báo giá bán nông sản tháng sau giúp tôi,knowledge_query
Bạn là ai xem nào,unknown
thử cho xem tạm biệt,unknown
hãy chi phí cố định hàng tháng là là mấy,financial_query
cho tôi hỏi tiền điện nước cho nông trại tháng hiện tại,financial_query
Doanh thu từ vườn ổi là là bao nhiêu giùm,financial_query
Bạn ơi phân tích hiệu quả của nhân công,knowledge_query
giúp tôi kích hoạt van điện từ số 2,device_control
xin hãy cách nhân giống cây tiêu bằng hom,knowledge_query
vui lòng tiền xăng dầu cho máy cày hết là mấy,financial_query
hãy cho biết độ dẫn điện của đất (ec) ở khu a.,sensor_query
Con chó của tôi bị ốm xem nào,unknown
Thu nhập từ bí đỏ quý này,financial_query
thử cho hiển thị dữ liệu nhiệt độ 3 giờ qua,sensor_query
Cài đặt máy phun sương thời gian là 25°C.,device_control
Hãy cho biết khu vực nào cần ưu tiên cải tạo.,knowledge_query
Liệt kê biểu hiện thiếu kali trên lá cây ơi,knowledge_query
xin hãy cách chăm sóc cây hồ tiêu mùa khô,knowledge_query
Cảm biến độ ẩm khu C báo là mấy nhé,sensor_query
so sánh năng suất năm hiện tại và năm ngoái xem nào,knowledge_query
bạn ơi bài hát đang hot hiện nay,unknown
Là bao nhiêu giờ rồi?,unknown
Xem số liệu pH 6 tháng đầu năm.,sensor_query
So sánh ánh sáng giữa vườn cam và vườn chanh.,sensor_query
khoai lang trồng theo quy trình nào?,knowledge_query
Giúp tôi ai đã viết 'truyện kiều',unknown
Đo độ ẩm đất hiện tại,sensor_query
giúp tôi các khoản chi đột xuất trong tháng,financial_query
Các khoản chi đột xuất trong tháng?,financial_query
Vụ lúa nếp nào có năng suất cao nhất ở miền Bắc?,knowledge_query
Nhiệt độ nước tưới là mấy đi,sensor_query
Xem báo cáo dòng tiền tháng 9.,financial_query
Công thức tính diện tích hình tròn à,unknown
Mật độ trồng nấm thích hợp?,knowledge_query
Tự động trồng hệ thống tưới khi ban ngày.,device_control
Kiểm tra chi phí thức ăn chăn nuôi quý này.,financial_query
Chi phí nhân công quý này?,financial_query
Cho tôi biết chi phí thay đổi chữa máy bơm nước.,financial_query
mở đèn ở khu vực ươm giống giùm,device_control
mùa thu ở Đồng bằng sông Cửu Long nên trồng lúa nào?,knowledge_query
nói lại lần nữa nhé,unknown
So sánh chi phí và doanh thu của vụ này.,knowledge_query
Cho xem chi tiêu hôm nay.,financial_query
hãy hôm nay là thứ là bao nhiêu,unknown
Phân biệt bệnh chổi rồng với Greening,knowledge_query
Thông tin về giá trị kinh tế ngô,knowledge_query
Kiểm tra chi phí điện nước tháng này.,financial_query
Thời điểm thu hoạch sầu riêng thích hợp?,knowledge_query
Bật hệ thống tưới ở nhà màng.,device_control
Lợi nhuận của cây sầu riêng tuần này?,financial_query
Kiểm tra tất cả cảm biến ở khu B xem nào,sensor_query
Độ ẩm đất khu A là bao nhiêu phần trăm nhé,sensor_query
Phòng bệnh thán thư cho xoài?,knowledge_query
Độ ẩm đất có thấp quá không ơi,sensor_query
hãy nhận biết cây thiếu dinh dưỡng,knowledge_query
chè có tác dụng gì?,knowledge_query
Hãy so sánh hiệu quả của 2 loại phân bón a và b,knowledge_query
cam bị bọ trĩ xử lý thế nào?,knowledge_query
Bật máy bơm 1.,device_control
xin hãy cho xem công nợ của đại lý b,financial_query
vụ hè thu ở Tây Nguyên nên trồng vải nào?,knowledge_query
Khoảng cách trồng cam?,knowledge_query
Xem báo cáo thuế 6 tháng đầu năm.,financial_query
cảm biến ánh sáng báo là mấy lux?,sensor_query
Hãy cho biết cảm biến độ ẩm lá có ướt không.,sensor_query
HÃY CHO TÔI BIẾT BẠN CÓ BIẾT BƠI KHÔNG,unknown
vui lòng tổng kết thu nhập của tôi năm hiện tại,financial_query
Nồng độ dinh dưỡng trong dung dịch thủy canh?,sensor_query
Ngưng hệ thống tưới ở luống 2.,device_control
Quy trình gieo hạt cà phê?,knowledge_query
Biểu đồ EC tuần này.,sensor_query
Cho tôi thông tin về giá trị kinh tế cây bưởi da xanh,knowledge_query
Kiểm tra tất cả cảm biến ở khu B à,sensor_query
So sánh triệu chứng bệnh vàng lá gân xanh và bệnh virus vàng lá trên bơ 034,knowledge_query
ok ơi,unknown
nhiệt độ đất ở luống 3 à,sensor_query
Các giai đoạn canh tác quýt?,knowledge_query
bạn có biết bơi không giùm,unknown
OK giúp tôi,unknown
Mực nước trong bể chứa còn là mấy?,sensor_query
Cho tôi biết chi phí nào cao bất thường không.,financial_query
Độ ẩm không khí trong nhà màng à,sensor_query
hãy cho biết công thức tính diện tích hình tròn nha,unknown
bạn ơi cho cho biết chỉ số ánh sáng par,sensor_query
Cài đặt máy bơm chế độ là mức 3.,device_control
Số đo độ ẩm đất khu B bao nhiêu?,sensor_query
Lợi nhuận của nông trại tháng này?,financial_query
vui lòng liệt kê làm thế nào để giảm cân,unknown
Tự động tưới nước đèn khi độ ẩm < 50%.,device_control
Liệt kê tỷ giá hối đoái hôm này nha,unknown
Làm ơn giá vàng hôm này thế nào,unknown
Tôi buồn quá à,unknown
Doanh thu từ nấm mỡ quý này?,financial_query
Làm sao để gieo hạt xoài?,knowledge_query
Liệt kê báo cáo thuế tháng nay.,financial_query
Hãy cho biết các khoản chi đột xuất trong tháng.,financial_query
thử nồng độ o2 trong hồ cá (nếu có),sensor_query
Cho xem phân tích chi phí nhân công theo từng hoạt động với,knowledge_query
BẠN ƠI NHIỆT ĐỘ CÓ ĐANG TĂNG KHÔNG,sensor_query
hãy khởi động hệ thống châm phân,device_control
Cho tôi thông tin về giá trị kinh tế cây táo,knowledge_query
Điều chỉnh đèn về cao.,device_control
Phương pháp trồng xen canh là gì?,knowledge_query
Thời vụ trồng khoai lang ở miền Trung nhé,knowledge_query
Lợi ích kinh tế khi trồng bí xanh?,knowledge_query
CHO XEM DỪNG TẤT CẢ CÁC MÁY BƠM.,device_control
Làm ơn cho xem mở van xả nước,device_control
tính tổng doanh thu tháng này là là mấy?,financial_query
đóng đèn nhà kính ơi,device_control
tổng kết tiền điện tháng hiện tại nhé,financial_query
Trồng cây gì để cải tạo đất bạc màu với,knowledge_query
giúp tôi liệt kê bạn có biết bơi không,unknown
Dấu hiệu thiếu đạm trên cây lúa?,knowledge_query
Xem báo cáo công nợ năm nay.,financial_query
Tin tức mới nhất ngày hôm nay nhé,unknown
Nhiệt độ nước tưới là là bao nhiêu đi,sensor_query
Cho xem tiền lãi 6 tháng đầu năm.,financial_query
Chu trình sinh trưởng của thì là?,knowledge_query
Tự động chăm sóc đèn khi nhiệt độ > 30°C.,device_control
Cho biết lợi nhuận của cây sầu riêng nha,financial_query
Hãy chi phí cố định hàng tháng là là bao nhiêu,financial_query
xin hãy thủ đô của pháp là gì,unknown
ánh sáng cao nhất/thấp nhất tuần này?,sensor_query
Liệt kê biểu hiện thiếu kali trên lá cây.,knowledge_query
Chi phí vật tư hôm nay?,financial_query
Chi phí thức ăn chăn nuôi quý này?,financial_query
Cho xem chào bạn.,unknown
Thử triệu chứng cây thiếu phân,knowledge_query
Cho tôi biết ngày hôm nay là thứ bao nhiêu?,unknown
TIỀN MUA THỨC ĂN CHĂN NUÔI XEM NÀO,financial_query
Chúc mừng sinh nhật với,unknown
Lợi ích sức khỏe của sầu riêng Ri6?,knowledge_query
Nhiệt độ hôm này thế nào xem nào,sensor_query
Kỹ thuật tưới nhỏ giọt cho súp lơ?,knowledge_query
Tự động bón phân quạt khi trời mưa.,device_control
Lợi nhuận của luống B hôm qua?,financial_query
Lợi ích kinh tế khi trồng nho?,knowledge_query
Thời vụ và mật độ của cải ngọt?,knowledge_query
nhiệt độ ở vườn ươm là mấy?,sensor_query
Cây bị vàng lá do thiếu chất gì ơi,knowledge_query
HÃY ĐỒNG EIFFEL Ở ĐÂU,unknown
Thu nhập từ lê tháng này,financial_query
giúp tôi chi phí đầu tư ban đầu cho nhà kính,financial_query
Tự động bón phân hệ thống tưới khi độ ẩm < 50%.,device_control
vui lòng hẹn giờ mở đèn lúc 6h tối cho vườn ươm,device_control
Cách phòng trừ rệp sáp cho cây có múi?,knowledge_query
Lượng mưa hôm này đo được bao nhiêu?,sensor_query
Nhiệt độ nước tưới là là bao nhiêu nhé,sensor_query
Mùa vụ vải ở miền Nam?,knowledge_query
Kỹ thuật ghép cành cho kinh giới?,knowledge_query
Biểu hiện thiếu sắt ở cây trồng à,knowledge_query
Cho động cơ chạy 30 phút.,device_control
Phân biệt bệnh sâu đục quả với sương mai,knowledge_query
thử nhiệt độ có đang tăng không,sensor_query
bạn ơi ô tô điện hoạt động như thế nào,unknown
Quy trình cải tạo dừa?,knowledge_query
Vụ nào trồng sầu riêng Ri6 tốt nhất?,knowledge_query
Tự động xử lý cửa sổ khi độ ẩm < 50%.,device_control
HỌC LẬP TRÌNH BẮT ĐẦU TỪ ĐÂU GIÚP TÔI,unknown
Hãy cho biết dữ liệu cảm biến độ ẩm gần nhất giúp tôi,sensor_query
Khoảng cách trồng nho?,knowledge_query
Cây trồng nào phù hợp với vụ đông?,knowledge_query
Kiểm tra trạng thái van tưới.,device_control
Giá trị kinh tế của chè như thế nào?,knowledge_query
Độ ẩm đất có thấp quá không?,sensor_query
làm ơn chúc ngủ ngon,unknown
Thống kê ánh sáng tháng này,sensor_query
cho tôi hỏi cho tôi biết giá trị cảm biến ec là gì,sensor_query
Tự động bón phân máy bơm khi nhiệt độ > 30°C.,device_control
Làm sao để diệt ốc bươu vàng?,knowledge_query
Tắt hệ thống tưới.,device_control
cho tôi biết mua cổ phiếu nào tốt.,unknown
Cài đặt rèm che thời gian là 70%.,device_control
Hãy cho biết tiền mua thức ăn chăn nuôi.,financial_query
thử thời điểm nào nên bón phân npk cho cây cà phê,knowledge_query
bạn ơi cho xem dừng hệ thống tưới khẩn cấp,device_control
Độ ẩm đất hiện tại là mấy nhé,sensor_query
Lợi ích kinh tế khi trồng hoa hồng?,knowledge_query
thử dữ liệu cảm biến 1 giờ trước,sensor_query
Điều chỉnh van số 4 mở 50% à,device_control
cho tôi hỏi cảm ơn bạn,unknown
liệt kê lợi nhuận của cây sầu riêng.,financial_query
nấm hương có tác dụng gì?,knowledge_query
Xem báo cáo tài chính tuần này.,financial_query
Thời điểm thu hoạch sầu riêng thích hợp à,knowledge_query
Cho xem báo cáo tài chính tháng 9.,financial_query
Cho tôi biết ánh sáng có đủ cho cây không.,sensor_query
Vui lòng tạo báo cáo chi tiết về khu f,knowledge_query
làm ơn độ ẩm đất ở khu vực trồng cam,sensor_query
Số đo ánh sáng khu C bao nhiêu?,sensor_query
Vụ hành tây nào có năng suất cao nhất ở miền Trung?,knowledge_query
Cài đặt máy phun sương thời gian là cao.,device_control
làm ơn kể cho tôi một câu chuyện cười,unknown
liệt kê biểu đồ nhiệt độ hôm nay.,sensor_query
Công dụng cam sành trong y học,knowledge_query
kiểm tra các khoản nợ nhà cung cấp giúp tôi,financial_query
Xem công nợ của đại lý B.,financial_query
Xem báo cáo công nợ tháng trước.,financial_query
Các giai đoạn canh tác thanh long ruột đỏ?,knowledge_query
Kiểm tra độ ẩm ở luống 1,sensor_query
máy bơm có đang hoạt động không?,device_control
Thống kê sản lượng theo từng giống cây đi,knowledge_query
giúp tôi con chó của tôi bị ốm,unknown
BẠN ƠI CHÚC NGỦ NGON,unknown
bạn ơi dữ liệu cảm biến 1 giờ trước,sensor_query
Cho xem công nợ năm nay.,financial_query
Thủ đô của Pháp là gì giúp tôi,unknown
Nuôi trùn quế có lợi ích gì xem nào,knowledge_query
Cài đặt hệ thống tưới nhiệt độ là mức 3.,device_control
Cho xem tiền lãi tháng 9.,financial_query
Cho tôi biết nhiệt độ có đang tăng không với,sensor_query
xin hãy kiểm tra cảm biến khí gas trong kho,sensor_query
Chi phí nào cao bất thường không à,financial_query
Xem báo cáo thuế hôm qua.,financial_query
Kiểm tra EC ở vườn cam,sensor_query
giúp tôi chi phí nào cao bất thường không,financial_query
Ánh sáng có đủ cho cây không đi,sensor_query
Cho xem báo cáo tiến độ dự án nhà màng ơi,knowledge_query
Phân biệt bệnh virus vàng lá với đốm nâu,knowledge_query
Học lập trình bắt đầu từ đâu giùm,unknown
Bệnh héo xanh trên cây cà chua?,knowledge_query
kiểm tra cảm biến ở khu vực mới với,sensor_query
Cho tôi hỏi tạm ngừng quạt ở khu a,device_control
So sánh triệu chứng bệnh lở cổ rễ và bệnh xoăn lá trên rau dền,knowledge_query
Tác dụng của hoa lan,knowledge_query
Xu hướng CO2 tháng này.,sensor_query
Kiểm tra độ ẩm ở nhà kính,sensor_query
Báo cáo về các khu vực đất trống đi,knowledge_query
làm ơn cảm biến ánh sáng báo mấy lux,sensor_query
Tính công nợ của nông trại.,financial_query
Chi phí thức ăn chăn nuôi hôm nay?,financial_query
kích hoạt đèn sưởi cho cây con à,device_control
cho tôi hỏi cho xem ngắt hệ thống chiếu sáng,device_control
Tổng lợi nhuận năm nay là bao nhiêu?,financial_query
Cho xem vốn đầu tư tháng 9.,financial_query
Xu hướng độ ẩm hôm qua.,sensor_query
cho hiển thị dữ liệu nhiệt độ 3 giờ qua ơi,sensor_query
cho tôi hỏi làm thế nào để diệt ốc bươu vàng,knowledge_query
Cho tôi hỏi dữ liệu cảm biến ph có ổn không,sensor_query
dưa lưới bị rệp sáp xử lý thế nào?,knowledge_query
Cài đặt hệ thống tưới tốc độ là mức 3.,device_control
Dấu hiệu thiếu dinh dưỡng trên lúa giùm,knowledge_query
Tháng 7 lỗ hay lãi?,financial_query
vụ đông xuân ở miền Bắc nên trồng hoa cúc nào?,knowledge_query
làm ơn liệt kê số dư tài khoản hiện tại,financial_query
Độ ẩm đất khu A mấy phần trăm nhé,sensor_query
Thu nhập từ ớt tháng 9,financial_query
kiểm tra lợi nhuận của cây sầu riêng ơi,financial_query
tưới nước cho luống rau cải với,device_control
Cho xem chúc mừng sinh nhật nhé,unknown
Cho xem dừng hệ thống châm phân.,device_control
Thống kê độ ẩm đất tháng này,sensor_query
Vụ dừa nào có năng suất cao nhất ở miền Trung?,knowledge_query
Số đo CO2 khu B bao nhiêu?,sensor_query
Tìm cho tôi một nhà hàng gần đây đi,unknown
Cài đặt van tưới thời gian là mức 3.,device_control
Cách tưới nước nấm?,knowledge_query
Cho tôi biết bệnh greening trên cây có múi giúp tôi,knowledge_query
làm ơn tổng doanh thu tháng nay là bao nhiêu,financial_query
Cho cho xem dữ liệu cảm biến của khu A nha,sensor_query
Đang có phim gì hay ở rạp à,unknown
Kiểm tra chi phí phân bón năm 2024.,financial_query
TẠM NGỪNG QUẠT THÔNG GIÓ Ở KHO LẠNH.,device_control
Xem báo cáo thuế tháng 9.,financial_query
Các loại sâu bệnh thường gặp trên rau cải ơi,knowledge_query
Cây gì phù hợp trồng vào vụ hè thu?,knowledge_query
làm ơn hãy cho biết nhận biết cây thiếu dinh dưỡng,knowledge_query
Thống kê số lần phun thuốc trong 3 tháng qua.,knowledge_query
Cho tôi biết bạn có biết bơi không.,unknown
Xem báo cáo thuế năm 2024.,financial_query
Liệt kê vì sao bầu trời màu xanh à,unknown
CO2 cao nhất/thấp nhất quý này?,sensor_query
vui lòng độ ẩm đất trung bình của nông trại,sensor_query
Số đo độ ẩm đất nhà màng bao nhiêu?,sensor_query
Xu hướng độ ẩm hôm nay.,sensor_query
liệt kê mặt trăng quay quanh trái đất mất bao lâu đi,unknown
kiểm tra nhiệt độ nhà màng ơi,sensor_query
Thời điểm trồng rau dền nào tốt nhất?,knowledge_query
làm ơn dữ liệu cảm biến 1 giờ trước,sensor_query
Số đo nhiệt độ luống 1 bao nhiêu?,sensor_query
hãy đất bazan hợp với cây gì,knowledge_query
Khoảng cách trồng nấm mỡ?,knowledge_query
Lợi nhuận của khu B quý này?,financial_query
So sánh triệu chứng bệnh sâu tơ và bệnh thán thư trên hành lá,knowledge_query
mùa đông ở miền Nam nên trồng ngô nếp nào?,knowledge_query
THỬ ĐỘ ẨM ĐẤT CÓ THẤP QUÁ KHÔNG,sensor_query
Điều chỉnh hệ thống tưới về mức 3.,device_control
Hãy cho biết nhện đỏ hại cây cam.,knowledge_query
Lúa thiếu kali có biểu hiện gì nha,knowledge_query
tổng kết tiền điện tháng này?,financial_query
Cho tôi biết tôi có thể giúp gì cho bạn nhé,unknown
Các giai đoạn canh tác bơ?,knowledge_query
Hãy mở máy bơm ở khu f đi,device_control
Cho cảm biến chạy 1 giờ.,device_control
tạm ngừng chế độ tưới tự động nhé,device_control
thử cho xem kích hoạt van điện từ số 2,device_control
Cho tra cứu chỉ số ánh sáng PAR.,sensor_query
tra cứu báo cáo tài chính tháng 9 nhé,financial_query
Cho xem dịch 'hello' sang tiếng việt.,unknown
Kiểm tra chi phí phân bón tháng 9.,financial_query
Giá trị kinh tế của ngô lai như thế nào?,knowledge_query
BỆNH XOĂN LÁ TRÊN CÂY ỚT NHA,knowledge_query
Món phở nấu như thế nào?,unknown
Thời tiết ngày mai ra sao ơi,unknown
Cho xem vốn đầu tư tuần này.,financial_query
bạn ơi lấy cho tôi nhiệt độ khu c,sensor_query
Doanh thu từ dừa xiêm năm 2024?,financial_query
Công dụng rau lang trong y học,knowledge_query
phân kali có tác dụng gì?,knowledge_query
Cho tôi biết nhận biết cây thiếu nitơ.,knowledge_query
Mở máy phun sương 10 phút xem nào,device_control
Gợi ý cây trồng cho mùa mưa?,knowledge_query
giúp tôi tiền xăng dầu cho máy cày hết là mấy,financial_query
Tính chi tiêu của vụ mùa.,financial_query
Cho tôi biết món phở nấu như thế nào?,unknown
Xu hướng EC năm nay.,sensor_query
Dự toán chi phí cho vụ mùa tới?,financial_query
dừng máy bơm 2 nha,device_control
Cho xem mở van nước số 3 ơi,device_control
Tôi buồn quá.,unknown
cho xem tôi không hiểu nha,unknown
cho tôi hỏi lấy cho tôi nhiệt độ khu c,sensor_query
Hãy cho biết bạn có thể hát không nhé,unknown
